video_path,label,s_noise_vmr,s_noise_res_std,s_noise_hf_ratio,s_prnu_energy,s_prnu_face_periph,s_shadow_score,s_face_bg_diff,s_benford_dev,s_block_artifact,s_dbl_compress,s_blur_mag,s_flow_mag,s_flow_dir_consist,t_noise_temporal_corr,t_noise_corr_std,t_noise_spectral_entropy,t_rppg_snr,t_rppg_peak_prominence,t_rppg_interregion_corr,t_rppg_harmonic_ratio,t_prnu_temporal_stability,t_prnu_face_vs_bg,t_face_ssim_mean,t_face_ssim_std,t_face_ssim_min,t_residual_flow_corr,t_residual_entropy,t_landmark_jitter,t_landmark_accel_var,t_landmark_velocity_autocorr,t_jaw_chin_rigidity,t_rigid_dist_var,t_interpupillary_std,t_nose_bridge_std,t_boundary_grad_temporal,t_boundary_color_disc,t_boundary_freq_leakage,t_skin_texture_corr,t_texture_warp_residual,t_skin_color_jitter,t_skin_bg_decorrelation,t_specular_stability,t_specular_symmetry,t_blink_rate,t_blink_duration,t_blink_symmetry,t_motion_blur_coupling,t_coupling_consistency,t_dct_temporal_std,t_dct_temporal_autocorr
FaceForensics++/original_sequences/youtube/c40/videos/007.mp4,0,3.296969104178249,5.626649274794447,0.599197862762392,32.37799159192796,0.2146214058849636,0.14701161069875196,0.10454894855569494,0.03758746741083584,7.718194473870055,0.11500000000000003,1886.3159344797903,4.234920316934586,0.7847158855869117,0.21323067034954432,0.21688003292405134,5.430462335990452,3.0726888341058465,1.1909111078933832,0.1979584027848778,1.8690496279433892,0.03887448828678016,0.48794420640043484,0.9626337621774249,0.03130796173503224,0.7443883378073571,0.9785820529833146,3.4240822837474463,0.01601340062916279,0.0002120776625815779,0.2482047506246139,0.9918193883329766,0.009059675969183445,0.005793280433863401,0.014699185267090797,6.739064664411852,3.7385863417477507,0.014984996532364675,0.9685604873484026,2.932724968645485,0.6895404437299609,0.5354060695284806,25.036071640882472,0.19340263055278129,35.0,171.42857142857142,0.029801548458081077,-0.074033861921312,12.735254943182944,40.384122678855775,0.8452910228438604
FaceForensics++/original_sequences/youtube/c40/videos/000.mp4,0,9.345315694448171,5.105786042420228,0.6053233275036956,26.541272361608797,1.381242856676336,0.2700653505071192,0.12343964340284357,0.06793595289577983,2.345420046887292,0.10000000000000002,1160.0535642338073,6.5596337705850605,0.880267965496363,0.10061880998797233,0.20553745344540467,5.63252588319984,3.9302251659444685,2.8308497935831625,0.15295610670741966,10.554250664668306,0.025879746319937683,0.20977574256846235,0.9786144630788965,0.018633282171132366,0.8790801791725678,0.9606014805458707,3.505786265132793,0.008642945438623428,6.64426333969459e-05,0.25674842550062765,0.9852032068061461,0.005741093307733536,0.004809635225683451,0.005771038122475147,10.855169802445783,1.3201357036450165,0.019513396930534093,0.9873616843683628,1.4979782869983278,0.791725485360066,0.48753939339316177,74.37276291944387,0.8777477885956603,10.0,140.0,0.5105687165616751,-0.08701041123938329,8.65993142646101,26.86872820818721,0.8113945531932979
FaceForensics++/original_sequences/youtube/c40/videos/003.mp4,0,7.07699844076465,5.317430779644184,0.6078392466180236,28.69173272556538,3.6368966412409223,0.23660040209675057,0.20960234421172846,0.0787752780880658,1.2612132952737254,0.10000000000000002,973.646973085008,10.524072879552842,0.8139724871597787,-0.005268079243674293,0.1440444748369991,5.869979454108272,4.080663709676701,1.771974437090844,-0.46308104255038474,5.895651935666631,0.04605860176680001,0.7135688490994178,0.9687700071178992,0.02623547370322553,0.8550440632991747,0.9528606041076958,3.919619182437435,0.01564112864434719,0.0001562475081300363,0.403617056412159,0.9956008050935439,0.010880027897655964,0.009162591770291328,0.013573351316154003,9.212509925398338,1.9625240556080512,0.010685049443738947,0.9515716949743617,3.06235629180602,1.8665906567794635,0.42906619790466527,26.54153738371338,0.4511243163652483,0.0,0.0,0.6987770320816911,-0.16550820687084195,10.758406130372602,44.57860766707483,0.8116925313908482
FaceForensics++/original_sequences/youtube/c40/videos/010.mp4,0,10.341248738697491,5.647211698285243,0.6119471106667643,32.0392699740579,0.5106084635495411,0.2817497702917157,0.03464230125790416,0.056655742220360884,4.81082042144926,0.10000000000000002,914.844937937564,8.463900065422058,0.857301389413778,0.011053036093780291,0.10253436114578592,5.896349972014633,4.593364010554789,2.6053587920097856,-0.4963573160002012,8.225164734083748,0.02756207316440914,0.7995103450039036,0.9812058435067503,0.01611463968391183,0.8292841256236556,0.9859898104441341,3.7454346879811427,0.013210185803472996,0.00010722310253186151,0.4008457215837756,0.990050198391262,0.007869320921599865,0.005254393443465233,0.010296371765434742,4.007175280693001,4.401480005885304,0.02102806315588646,0.9884235232032804,2.8313812970317724,1.2414861322446225,0.49830883498185996,49.58804597256797,0.35183527633134637,0.0,0.0,0.14624364515187344,-0.08642630806248335,12.365461586408625,37.70350834218075,0.7761267788732927
FaceForensics++/original_sequences/youtube/c40/videos/008.mp4,0,6.64075459218773,6.396367938779207,0.5820533285727735,41.63924604489985,0.40516580331175955,0.2250770445501813,0.05193436356170226,0.05152373723184671,5.731742037205894,0.10000000000000002,944.6163213465676,8.377331829071045,0.8939595195191492,0.12082714197430545,0.22754797076293135,5.896831289714417,3.990845281417323,1.4133409594855564,0.3910642668003622,13.101417754776186,0.06595703162993254,0.39363934564703235,0.9864669524175522,0.009996171347801279,0.9198701060133576,0.9756937272316385,3.55954972378001,0.02150476537644863,0.0005767428665421903,0.24803659795049418,0.9938285632516456,0.006151355337351561,0.004882498644292355,0.005655259359627962,2.735196117621376,2.6844229725359137,0.017092407471981878,0.979397066159455,2.8450890990802677,0.8214883206384144,0.7673591513392934,33.76299261318452,0.5608632743818379,0.0,0.0,0.49182944670006207,-0.05905692425334672,11.015143368672822,35.076368208895104,0.8078144161565795
FaceForensics++/original_sequences/youtube/c40/videos/009.mp4,0,4.43176377241639,1.6872425189891966,0.6523901336908974,2.920185454920112,0.020544982824643485,0.1815774985696064,0.28705416036194603,0.050897445009690644,6.969879236729422,0.10000000000000002,491.77872903669277,2.2994888603687285,0.7451043181750926,0.4144331325652342,0.3067851155600028,4.985784797057267,2.970540480335542,1.5517113300295629,-0.33783358328455826,1.7712309701532443,0.0710324626218881,0.2918713143460292,0.9901314130523006,0.010084615946306877,0.9416124110118548,0.9739899431602265,3.811242340247944,0.005548092070966959,2.251497789984569e-05,0.3614069272491154,0.9923399219210368,0.005073417443782091,0.003598541487008333,0.004367599729448557,1.4800218541740189,1.2848123834517313,0.005439037565739802,0.9926742724928342,0.7052773568143813,0.5281427056209298,0.21661857558260056,52.952266701758795,0.06046750826950065,18.0,144.44444444444446,0.7569701863534266,-0.16553786396534767,11.94132446806589,12.527594139094349,0.7833579796190346
FaceForensics++/original_sequences/youtube/c40/videos/005.mp4,0,12.755068026101577,5.651842019392983,0.6098403303115874,32.41723738078425,0.3600828107023177,0.32301098139473294,0.1890773774373428,0.05824134681825266,6.328721645612476,0.10000000000000002,596.3431793807038,5.134921848773956,0.7893679953333719,0.2703359188879611,0.2859411177291172,5.42181650433545,4.57828961152878,2.3279100500052903,-0.18322054343407285,12.23269096657667,0.042340867877555866,0.15662561988278673,0.9919816932487558,0.005816631547133789,0.9698391262429866,0.9811923699523731,3.6036416545552243,0.010822664946317673,0.00010662418935680762,0.25317515469693935,0.9923062606329133,0.0060555837117135525,0.005964137148112059,0.005715108476579189,6.190488043775864,2.149991117536428,0.01858866390788805,0.9914929804989797,2.500770798494983,0.7618249763142481,0.6364969059290693,63.349057789286,0.014352678429520553,20.0,230.0,0.6169583454321105,-0.05801855452546194,12.401924741835801,32.65024936835112,0.8301296306357632
FaceForensics++/original_sequences/youtube/c40/videos/012.mp4,0,7.369887184109435,2.623234390948222,0.6222965418921345,7.0059338525800925,0.566407515127323,0.2462010097852342,0.09533483739620537,0.07282484889638882,3.0532730564569475,0.10000000000000002,559.4883397963853,6.02466544508934,0.8121369634658684,0.14949839172136287,0.20582242731524877,5.763761286711071,3.1297466094974657,1.5991117362479212,0.3780318988832528,4.753330269269057,0.05421893083920265,0.36831263963499294,0.9905133713022747,0.008551215528088237,0.947014543302669,0.9868873460780151,3.5623644368099514,0.021103160455822945,0.0004107915156055242,0.25993368064304134,0.9960420912612475,0.00787913054227829,0.007137186359614134,0.007864974439144135,3.260560920422684,4.4242908988731795,0.018174182275168104,0.9859334988985121,2.2627051107859533,0.8717142776134604,0.7310098963017753,60.176875299916254,0.23446752916071437,35.0,211.42857142857142,0.639421205208915,-0.08489260117674449,12.967580748780243,23.587796610969203,0.7904616001766489
FaceForensics++/original_sequences/youtube/c40/videos/015.mp4,0,4.438434934771148,2.5679748688853956,0.6330024526893357,6.709136517372832,0.04160224292400343,0.1920278209910703,0.21406080351189244,0.04638380982338293,6.820261075949368,0.10000000000000002,688.7280159235785,8.101492094993592,0.8148885250029828,0.08355751782738358,0.14696850798655856,6.117809065567039,4.114821201751193,1.3184621930429774,0.02490928950050295,8.742242511046314,0.02533530153615171,0.11937518505779299,0.9810967531594359,0.01357955102822008,0.9299206155050097,0.9791827589091765,3.6249172626393227,0.01625267043709755,0.00012045343464706093,0.4087730992363486,0.9924064112997413,0.009827167727053165,0.0077424850314855576,0.008168863132596016,4.152492801814095,2.830018165334345,0.010900671259476531,0.9714365367944222,2.275798886914716,1.1929164584434642,0.49167090294730087,10.267118486667696,0.2442919567491244,18.0,166.66666666666666,0.24440950933638797,-0.16397949688601263,14.841732546955903,35.06150612783525,0.8434395967227873
FaceForensics++/original_sequences/youtube/c40/videos/013.mp4,0,3.866535772639928,2.8187949593318806,0.6072459779609215,8.105661182071511,0.06933114216501164,0.18127355465549427,0.09571377845678211,0.05341041415393425,5.569718801960416,0.10000000000000002,673.9978538448458,5.379959321022033,0.8210756644533322,0.14830681842671228,0.226367872356618,5.720390456820887,3.5947055706824043,1.6107207662357224,0.5472347168427668,9.313935118276671,0.03534077892525234,0.17080103113674933,0.9752804863476565,0.024194062653780518,0.8281546573627189,0.9835524677702177,3.532584469498716,0.009837770834565163,9.656734619056806e-05,0.4443788945537555,0.9879849195466363,0.012641514651477337,0.011937331408262253,0.006208956707268953,3.587453948863604,2.223522745614928,0.01423376423890678,0.9640487008454534,1.156462296195652,0.6886194076041071,0.4311873992662436,19.214509962725344,0.009784411697319298,30.0,160.0,0.7351734872213975,-0.14869094329084548,11.578537271497368,17.492271075687107,0.8016926553622419
FaceForensics++/original_sequences/youtube/c40/videos/016.mp4,0,2.8762218794264793,5.476148063078323,0.6071278563495909,30.791297144710985,0.16458068957746272,0.1385822191243972,0.2704096970546427,0.04843551438237869,7.984592082796967,0.11000000000000003,1430.7465532796587,5.764588031172752,0.8743770302017143,0.14198601550448856,0.23180626768828,6.081320074259018,3.684099626429066,0.8593874187530458,0.48799803460783886,14.369610982798834,0.06780447601303533,0.28931464488798203,0.9636999847796301,0.02584862503448916,0.805300997608592,0.973616190647543,3.368462627334729,0.015074518509209156,0.0002122574660461396,0.27862373015650915,0.9938796822545389,0.006129148881882429,0.00466896453872323,0.006355150602757931,3.18371187523579,1.5689647907249789,0.006974008679993928,0.9496582102383805,3.0200962844899664,0.683274911704328,0.6998553581167595,24.03382520822338,0.6796548564154885,0.0,0.0,0.6321953921885242,-0.082930544653054,11.138822086968018,32.00270945841525,0.7747129640572175
FaceForensics++/original_sequences/youtube/c40/videos/014.mp4,0,7.8189546356755555,8.713093307649926,0.6033692362778633,78.84433136379597,0.16442146681082653,0.19256723754625685,0.4300849150957117,0.03138045417331052,13.42390837870092,0.11500000000000003,2646.0282095313023,6.403466069698334,0.7788952001042109,0.08073685194077726,0.14185355842599293,6.1588787310954425,3.034616545338373,1.8959732216046616,0.023840677780976007,2.061418700352522,0.054583578558078966,0.7527401749216943,0.9641032893435783,0.021235743407731704,0.8541842444767902,0.9700753176709533,3.8264803118181687,0.01639227196574211,0.0001630734623176977,0.1359642842266697,0.9954523875570761,0.0071529666893184185,0.004915265832096338,0.008413088507950306,5.9553595145446225,4.984002251059084,0.013196177193725013,0.9303723831662405,6.5041577393394645,1.0323042500018016,0.8990764260225694,23.700737117716738,0.10728946012612663,48.0,187.5,0.18028303979937835,-0.07196331622717882,16.66650774398005,57.45405518846188,0.7968032961200112
FaceForensics++/original_sequences/youtube/c40/videos/018.mp4,0,6.453755498531612,2.2556295422306802,0.6388210266604076,5.175265487891142,0.5672972197209385,0.21149658053854486,0.11960885428112529,0.06923779470640233,1.4786690702549525,0.10000000000000002,1075.504500471958,5.538366729021073,0.8594542362131206,0.11825375563561427,0.16726176154606623,5.665945512845505,2.941883682504006,1.4363655277599854,0.6168608664898543,6.728908536252682,0.03696524494572456,0.11654874990487545,0.9911007617845046,0.011646988782242995,0.9109702666711911,0.9806901842277562,2.9333122395607885,0.007987027056515217,6.412432412616909e-05,0.48193891811680467,0.9945866615138944,0.007711989339441061,0.0057281749323010445,0.008823778480291367,3.5968562458475297,3.7481536527658084,0.03156808969812624,0.9868381076752439,1.8305288461538463,1.9078396479984085,0.2825133794995208,45.55091555724395,0.17712059396491414,30.0,206.66666666666669,0.6936848142376199,-0.11384346449455508,12.925117237953518,22.698844819489125,0.8311609242789654
FaceForensics++/original_sequences/youtube/c40/videos/011.mp4,0,6.949251874132733,3.12044467318004,0.6783928482618429,9.805194617012376,2.2858127199482787,0.2141738553848021,0.22068106194188508,0.0749984182657626,1.4422027573753131,0.10000000000000002,817.3759101031113,4.6873565971851345,0.5891729989382901,0.01944988773913673,0.09447404319406909,6.550831821598307,3.196071689584175,1.0309528759762574,0.7695789307561589,5.366165107721477,0.008172817283451901,0.0375231317443194,0.9151859307321745,0.0546796017249585,0.63904063868035,0.9613953317277468,3.9402202718987547,0.04043480381369591,0.0013605855638161302,-0.09174162996126886,0.99653518152996,0.00843822117894888,0.007283167913556099,0.007840033620595932,4.23957554501862,0.9334323044475961,0.013139762823976577,0.9098226073718858,1.1169000836120402,1.1774368758885603,0.9249253348688813,29.366526675675118,0.3001114856763028,0.0,0.0,0.5089557940186872,-0.20062194703543898,15.43540443420962,5.427303344182004,0.4331599844532187
FaceForensics++/original_sequences/youtube/c40/videos/004.mp4,0,7.7110158835364135,3.6176499105773687,0.6604681127318144,13.198923791478885,0.7103755033237039,0.2524921017577165,0.2577384739847639,0.06381645145707605,3.3015448375446086,0.10000000000000002,523.2815695836457,10.390823650360108,0.8412040851061032,0.06323782228365228,0.17092647453648122,6.244093862484079,3.0947213097336905,1.4851801322556337,0.6965997778190929,2.6153742257737207,0.019078361683402788,0.09516842535158246,0.9700136510303551,0.03762015660588999,0.7743553203167426,0.9674132919512604,3.642212290679281,0.02111336961388588,0.0005551879876293242,0.38125179055726693,0.9976226255879824,0.013494926504790783,0.009446954354643822,0.008511899970471859,2.585761700348063,2.707717085343158,0.017886444931956274,0.9726673671236975,2.137946801839465,0.7195270919181026,0.8395260193330308,9.758890896140004,0.04515979158354291,10.0,120.0,0.646633139234819,-0.13519696795880065,13.163073451054247,33.895613801611354,0.7729217941425603
FaceForensics++/original_sequences/youtube/c40/videos/001.mp4,0,16.64955992257854,2.8435367565929637,0.7050118295357343,8.134903300562675,0.14550539585328462,0.36273369165535635,0.028627415837962373,0.050914745560523576,5.633266607735074,0.10000000000000002,512.2102486492805,8.016603815555573,0.8767475104759583,0.06789005258325026,0.12858612663683752,5.764664763294899,4.202791642211397,2.534506049900678,-0.4469880133687474,13.54191271722352,0.016857714210690874,0.09054877670556503,0.993046168876483,0.005591768808447167,0.9650626448769364,0.9919358336344171,3.5377591979865657,0.010348528623580933,6.190739804878831e-05,0.5491767925892751,0.9944417674885141,0.006636405363678932,0.007290569134056568,0.007169671356678009,2.6289044550629113,4.242519534451723,0.015061539627579168,0.992955578768008,2.2589262385033444,1.2439972990564028,0.6273115276645327,49.78197928294644,2.6085703967263877e-11,10.0,140.0,0.6209911004829795,-0.08478582527721286,13.809031165289012,19.230382559766202,0.761032842858482
FaceForensics++/original_sequences/youtube/c40/videos/006.mp4,0,9.672488893008019,1.5226477606894442,0.7154426355872234,2.37489567855869,0.06806367122027188,0.30865500680517766,0.15758321550641943,0.058331818317558404,3.398121360711896,0.10000000000000002,250.506080835805,6.273670488595963,0.7827753128280034,0.1119703421043383,0.18300970981276274,5.754612357338979,4.869527898040402,2.323098262534285,0.06690085468556806,31.106069066330537,0.015644307403735666,0.10014095646558294,0.9894449342163643,0.019977772981142148,0.7696757928594001,0.9878752606266589,2.2463962820570447,0.008337097242474556,0.0001634814398130402,0.12038779082214418,0.9968779286435124,0.010445532388985157,0.005949133541435003,0.005775692872703075,1.886629226183864,1.3234941460018648,0.0118725001809713,0.9873195926059822,1.0181790865384615,0.7068924201331993,0.429196257805296,20.834441303675074,0.4100127228092622,6.0,333.3333333333333,0.9281940242331198,-0.12646634160212578,9.997255290754431,15.288369212120427,0.7691097052744827
FaceForensics++/original_sequences/youtube/c40/videos/002.mp4,0,7.353691735292171,2.9195244394986664,0.6664810687608052,8.592766162728353,0.4437131751736693,0.2506162013430363,0.17031872632946277,0.06389554956300487,3.4669345256936106,0.10000000000000002,291.4399198167099,7.063838338851928,0.8123519828936633,0.02803684766409684,0.09537626587504747,6.323379013426135,3.5311165073431305,2.9781249291113716,-0.2036226217291911,4.806318845747216,0.008260906472587945,0.01745043304052293,0.967456329890664,0.02512482137879227,0.8708715517084767,0.9817005845167243,3.7127366081336004,0.015024172142148018,0.0001717456616461277,0.30948360277845866,0.993937999030008,0.0069398824125528336,0.008276333101093769,0.006151916459202766,3.2594420421535335,2.0521648130222485,0.01584180869960829,0.9710536058866993,1.499274926839465,0.7532560279437518,0.5862826958751262,58.16175015247857,0.5039520210167837,24.0,183.33333333333334,0.7572740833936995,-0.15255516813945003,18.623859127254484,16.833445785216686,0.6876423326003299
