video_path,label,h_anisotropy,h_coherence,h_tensor_trace,h_eig_ratio_log,h_orientation_entropy,h_face_bg_aniso_ratio,h_anisotropy_tstd,h_anisotropy_lag1,h_orient_entropy_tstd,h_orient_entropy_lag1
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/007.mp4,0,0.13133263505347761,0.7730049408375207,8705.67235107422,0.26535853132191034,2.8208143591880797,5.42876561022191,0.062045181708908465,0.3090097168504164,0.012494752217122203,0.3851888138855481
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/021.mp4,0,0.10604939628417435,0.8132354864524712,10347.910717773437,0.21377611878441155,2.8188571870326995,1.7428074305568066,0.05915989865799989,0.23456907404940394,0.01720793367271458,0.27079611381517066
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/005.mp4,0,0.24093381537205705,0.6136202352471165,10782.372088623048,0.49246539363855735,2.8167232990264894,1.9814518721768444,0.04241790939442051,0.25146426587627774,0.013962092090226402,0.340598493419757
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/010.mp4,0,0.06346293269843713,0.8838535702662966,11040.762188720702,0.12755473806229314,2.868729716539383,0.17175373249325637,0.046177308401761936,0.37290143659820385,0.006153811173112465,0.20314753048156675
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/018.mp4,0,0.16235146302841535,0.7262185549962912,2764.8898178100585,0.3293084045964235,2.8226031601428985,0.34625143948849896,0.06686080194175979,0.12537239849410953,0.016837363853504126,0.6439531518321616
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/013.mp4,0,0.30452686621406583,0.5354660126204074,3105.164630126953,0.6309355583636751,2.824347126483917,1.2366776328915026,0.05090826019578781,0.47622456530567375,0.019046696239008676,0.678081517185555
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/009.mp4,0,0.36421166262637783,0.46801567017345,1764.4269203186036,0.7658809982889567,2.804578411579132,1.506886035515063,0.04984623996208131,0.44614423311314355,0.011386675323777016,0.3515868883522454
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/016.mp4,0,0.14604551695812928,0.7515205941883006,8246.74337064303,0.29573061341190376,2.843082214013124,0.3108789218304919,0.06941714738137868,0.0035387205710156223,0.014733622472654955,-0.06571361780474864
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/014.mp4,0,0.308321389784939,0.5311984037888259,22939.267724609374,0.6395329223417434,2.7272087693214417,3.26267607080196,0.05303543213493302,0.06908072318526849,0.02097778717335452,0.012205818416830674
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/008.mp4,0,0.10152254307991146,0.8201057508436354,11753.215454101562,0.20441243927230363,2.817828965187073,0.26391755999965677,0.05477287852616218,0.29229629152582337,0.012702232684977048,0.3009236903859078
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/004.mp4,0,0.4542338105957688,0.3773885177387107,5022.018078613281,0.9847207261317685,2.786877179145813,5.975816275237795,0.056557136652148454,0.15821289457603335,0.020514236869093923,0.12651460028294953
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/027.mp4,0,0.28934174849038613,0.5609333596549102,2301.2910911560057,0.6049183808105248,2.8340069174766542,0.9031022562587273,0.10546010894233153,0.5321764611037193,0.023748472513548405,0.5287442001629387
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/006.mp4,0,0.2614486193494673,0.5873010378450408,1571.678042602539,0.5364473874032369,2.8313688039779663,1.878754378625354,0.04266633880418088,0.4494220636068651,0.016460049573945864,0.8796553141370566
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/023.mp4,0,0.11096691857717877,0.8018251305670461,4812.396319580078,0.22311386759862256,2.8374028325080873,1.3441646680312365,0.03318490506227637,0.3233416698713318,0.012188164144633602,0.1499377334239869
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/001.mp4,0,0.08341829701687428,0.8475580732041846,4504.147518920899,0.1673897295520584,2.8681689381599424,0.8485937752650257,0.03131288646553245,0.0046982728454360145,0.0051783712887972936,0.3025918255919498
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/019.mp4,0,0.3464413035686385,0.49143820852869824,3097.186929321289,0.7298608184987524,2.8262648046016694,1.7164772562354809,0.08619096650181343,0.23825673235019876,0.02371582097346287,0.062343448849734445
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/037.mp4,0,0.47897305491530917,0.3527368502340356,13063.875408935546,1.0444660850989838,2.7723146319389342,14.872213624941574,0.026867470333057673,0.29195890576172356,0.012038972963530053,0.24747954794080285
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/028.mp4,0,0.049649584259321845,0.9067157572233931,4256.792681884765,0.09946541123244029,2.823858618736267,0.4197393765798115,0.02777046306867316,0.03005253837979686,0.01530983222321349,0.3970549377707504
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/041.mp4,0,0.3176173243292547,0.5194010622641212,11562.585070800782,0.6593149583351823,2.7692451655864714,19.849079599538758,0.04132333486053214,0.19457733589922863,0.01614286652973664,-0.10665291191565837
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/011.mp4,0,0.0720132768725531,0.8672961370639737,3431.686392211914,0.14444000069368018,2.8201848208904265,0.36788956199526845,0.03209820748018037,-0.26763031656218766,0.01164473356388055,-0.017796650316002628
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/038.mp4,0,0.154305855297529,0.7368903642682879,5199.043420410157,0.31213004798332744,2.811630994081497,0.4596573271062427,0.05681420685997189,0.03819874794668824,0.017278274620199856,0.3082831307244896
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/039.mp4,0,0.38455722421020794,0.4460172814958737,4482.296826171875,0.8127910372376668,2.8034700453281403,1.6652128997753994,0.04422388292354347,0.003509564506847861,0.0141423137727878,0.15956695757791212
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/002.mp4,0,0.3194972713684808,0.517796546721706,3281.348927307129,0.6640185928401412,2.8417828500270845,1.8418095837221338,0.04842402834678064,0.38279154473267607,0.006920757093402506,0.1831192469825356
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/042.mp4,0,0.2187176811264282,0.6481506681952165,3377.555256652832,0.44800467667973704,2.845212680101395,1.0590104549478419,0.08056142151154394,0.2519786195742963,0.015161362487897331,0.22684104524198614
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/017.mp4,0,0.17290524808159077,0.7159668925545873,1590.909743499756,0.3530116670794379,2.8429728984832763,0.5211535067054338,0.09460809411251633,0.06989951576802542,0.014568655964262496,0.5009600233653589
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/020.mp4,0,0.6218540383577077,0.23374803587024928,2379.1094146728515,1.4608119581190895,2.6122786164283753,2.1097844389241964,0.0359529480025443,0.2072180650555318,0.02573433267007418,0.16431341428042864
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/050.mp4,0,0.04620934554924513,0.9119529681954603,3069.474496459961,0.09249964602475735,2.8633893728256226,0.41330888279258166,0.012861948027104156,0.6023052527512286,0.002654468615203787,0.01780953952738205
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/034.mp4,0,0.28147483287435154,0.5664019696620561,3740.3296768188475,0.5821447544810839,2.828489351272583,2.9928112306251835,0.07525543242873896,-0.0923239292317875,0.012535011279237566,0.10757286550846445
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/049.mp4,0,0.3059157134176604,0.5319869098489944,5741.074795532227,0.6324644191304644,2.837161695957184,0.7448025557636068,0.023338653306411723,0.4846783919659441,0.007841961086671711,0.62613582812697
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/053.mp4,0,0.1490375769675988,0.745112095256636,17376.127490234376,0.30145287868989057,2.838373011350632,1.527207883582782,0.0588749166583017,-0.0021004000695616235,0.011275708237016652,0.1714578987924169
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/032.mp4,0,0.07637038475865293,0.8627609673834516,1891.281174468994,0.15361251891386477,2.844730943441391,1.3796715684808476,0.054998665322191956,0.4511994917885806,0.007292188380677341,0.3408016830627788
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/055.mp4,0,0.41022483833472884,0.42089808955111074,2028.5657669067382,0.8760644616262644,2.8216790914535523,1.5054553670985757,0.06073912623509309,0.53335589450344,0.018499706187997716,0.6532830212161306
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/054.mp4,0,0.24469874233090944,0.6094585538521835,10781.995428466797,0.5009547017829121,2.8190273225307463,2.166061120226333,0.0504496328720982,0.3140006835877231,0.016321582520643054,0.4887810416277362
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/057.mp4,0,0.2803537534683787,0.5670164039216093,7126.312442016601,0.5798426482596666,2.845195084810257,7.27772396570534,0.07244890924263538,0.002609677955920131,0.014801119928223546,0.04470643524670786
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/031.mp4,0,0.508072092568453,0.3280327675880546,3082.47783203125,1.1258376388950455,2.753312963247299,0.9625058994616896,0.05551022893710455,0.1579067746786088,0.025735787563784238,0.011655572136797748
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/061.mp4,0,0.3324088723928967,0.5025687268135105,17063.163940429688,0.69267143214174,2.7695153057575226,3.6365449296588053,0.04280559129301623,0.05777848294398257,0.016054052485165816,-0.14274627607451376
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/062.mp4,0,0.16210486951129563,0.7215864279348416,6205.526293945312,0.3272518124958406,2.8420742750167847,1.2143590561181374,0.021222152537330875,-0.020547556530208608,0.008435604125802017,0.10456931597499498
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/058.mp4,0,0.1634982463482983,0.7266206188227261,1521.4941886901856,0.33222204041120473,2.845612806081772,0.8972051556625775,0.078178938808871,-0.1870642480198391,0.010181745831687043,0.18968401481217104
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/066.mp4,0,0.23780893471120174,0.619975057912548,10327.328100585937,0.4869806635620787,2.780710983276367,0.5765626933550672,0.06278372908343864,0.41397543569485523,0.016741614546005413,0.210629732815007
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/060.mp4,0,0.2028945617781773,0.6695403118810098,6181.690454727564,0.4142470002305667,2.835021728124374,0.653840021652233,0.07718575551269753,0.28004145719289,0.015377574295846835,0.09196445193083302
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/064.mp4,0,0.11154510095481536,0.8036238868937321,1392.7201080322266,0.22483080821994955,2.84268661737442,0.3378869955559088,0.05537307042614033,0.4111430270893324,0.007194838716843989,0.20582404715022484
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/059.mp4,0,0.1481733383844363,0.7466110063715582,5775.182907104492,0.29982759274986376,2.8268680214881896,0.22399501515138714,0.06063941389234456,-0.08604568166097129,0.011549749356405821,-0.1778203611218174
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/043.mp4,0,0.24230233663483972,0.6220158560025626,1044.7444625854491,0.500213167749056,2.8109833240509032,2.0247308901884256,0.10513815963583244,0.465851849036094,0.0150193176632652,0.3925855636598544
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/046.mp4,0,0.0996574407292726,0.8229901471928622,3406.0087280273438,0.20067413377747076,2.8089995265007017,0.2766874946129013,0.054083343925182284,0.2508522750823894,0.017458452329869124,0.6240853816418748
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/068.mp4,0,0.19420092739280273,0.6929010354216002,4041.3732040405275,0.40171159985999905,2.7963448584079744,0.47162830794406324,0.1273612687900092,0.6286796970593554,0.015509990092220184,0.42369884801132074
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/063.mp4,0,0.32900373025506696,0.5089191865898348,8065.977911376953,0.6870322359435258,2.7843851506710053,2.6515826198268986,0.06748392185701556,0.12619221986933055,0.02705866982656992,0.09272196979800369
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/072.mp4,0,0.3271686557510649,0.5077067384071434,9476.052990722656,0.6799990436462057,2.7891892731189727,2.3978069097110986,0.029232133560280836,0.05811364508467097,0.013882292410461596,0.05094658952961051
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/070.mp4,0,0.23071990305184237,0.6358643641860567,7461.336090087891,0.4748924282460152,2.8225508511066435,3.0652783512642943,0.09865090816368044,0.27063099541046487,0.014152712286190354,0.3418170839771357
/home/iiitn/Datasets/FaceForensics++/original_sequences/youtube/c23/videos/071.mp4,0,0.16171470833887108,0.7303072276030417,2542.5456985473634,0.32852641129010907,2.8458002746105193,1.6701153520660754,0.0816909360933299,0.5025668129290191,0.008989065711592947,0.11413253219274237
