video_path,label,s_noise_vmr,s_noise_res_std,s_noise_hf_ratio,s_prnu_energy,s_prnu_face_periph,s_shadow_score,s_face_bg_diff,s_benford_dev,s_block_artifact,s_dbl_compress,s_blur_mag,s_flow_mag,s_flow_dir_consist,t_noise_temporal_corr,t_noise_corr_std,t_noise_spectral_entropy,t_rppg_snr,t_rppg_peak_prominence,t_rppg_interregion_corr,t_rppg_harmonic_ratio,t_prnu_temporal_stability,t_prnu_face_vs_bg,t_face_ssim_mean,t_face_ssim_std,t_face_ssim_min,t_residual_flow_corr,t_residual_entropy,t_landmark_jitter,t_landmark_accel_var,t_landmark_velocity_autocorr,t_jaw_chin_rigidity,t_rigid_dist_var,t_interpupillary_std,t_nose_bridge_std,t_boundary_grad_temporal,t_boundary_color_disc,t_boundary_freq_leakage,t_skin_texture_corr,t_texture_warp_residual,t_skin_color_jitter,t_skin_bg_decorrelation,t_specular_stability,t_specular_symmetry,t_blink_rate,t_blink_duration,t_blink_symmetry,t_motion_blur_coupling,t_coupling_consistency,t_dct_temporal_std,t_dct_temporal_autocorr
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/007_132.mp4,1,3.515054741185245,6.652869842717817,0.5785352078551891,44.959135115647676,0.20981041751243207,0.15137189068324805,0.10964222547803584,0.034341640208675625,8.420496279525079,0.10000000000000002,1910.5716725305047,4.442921710014343,0.7919110246078184,0.19912996768694602,0.22143682985617763,5.647379500263346,3.6683721177912716,1.972159492627984,0.31882097544025484,2.2708757278453247,0.04624118892326875,0.5706681295176264,0.9686005160061341,0.022474663442581855,0.8638915387143377,0.9838578771079136,3.41122267140191,0.011968640610575676,0.00010404955537524074,0.4554343044233995,0.9927535907682753,0.006892908364534378,0.004856191575527191,0.009093355387449265,5.859205945633926,4.466148613700118,0.017428728422644063,0.9663065961354712,3.226529839046823,0.5130469547660029,0.5136107841008304,30.51410359684708,0.10572292387490868,20.0,120.0,0.8884217763660726,-0.08875949722015168,11.244621001897723,36.71743058052128,0.8406779857976889
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/010_005.mp4,1,10.728944741244126,6.4504797652763255,0.5757548942767831,41.8087600612572,0.47402009816443613,0.2871569801244897,0.03552868100982477,0.055021255204694884,5.705179850085819,0.10000000000000002,876.3515173729318,8.501713830232621,0.8767057744913442,0.0015318253749630679,0.1213998327439723,5.976976141342606,3.6799512745535887,1.8279152382678978,0.27046124957520007,5.147181315535211,0.017489791146241534,0.41873786059018686,0.9853768152439499,0.01232631567510625,0.858331598047245,0.9873855587402666,3.6623156560898034,0.008934074081480503,5.153711390448734e-05,0.3584275565660541,0.9910843598653071,0.006268000695854425,0.0034341553691774607,0.010953822173178196,4.400168924723322,4.606744315121268,0.025865831401536237,0.9915921985640267,2.6029146634615383,1.1212443201479896,0.4727069999479677,56.77712125738516,0.3959115509838261,0.0,0.0,0.7225489874343898,-0.10051894936839607,13.074070252790186,34.2955279156042,0.7858560786880593
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/000_003.mp4,1,9.499573771237712,5.798412451794471,0.6026227567030493,33.901038356373256,1.4387711560711531,0.27273236347637814,0.12236659838514212,0.07151590065039046,2.3398596537983627,0.10000000000000002,1187.3416798963137,6.742875361442566,0.8526846152920455,0.08042775405085206,0.18186687351833197,5.845757320859211,2.8774761915156737,1.6686001542403741,0.11044619189561436,2.8204189425051323,0.0203995021979654,0.13780800496812606,0.9784400551482217,0.017684916102800232,0.8927471826658718,0.9671017141874105,3.5759486168389234,0.009303112514317036,6.649974238825962e-05,0.28668876073913085,0.9923833651709166,0.00632300041615963,0.007054337300360203,0.005835096817463636,13.635492777847853,0.9916757867531895,0.02565404659386477,0.9894209012752948,1.4583670829849498,0.49809889254138434,0.6284211000750344,77.26205563108577,0.8795623585592854,40.0,135.0,0.923646001996829,-0.11785208858822369,9.734278328063324,26.537144292404985,0.8220738196162914
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/009_027.mp4,1,4.42920489893064,1.8290575274754928,0.6210857371120984,3.396964728132867,0.024471171433579842,0.18223992965112143,0.2848746072633924,0.059897457007335085,6.043126547638203,0.10000000000000002,477.1848862556966,2.3534518986940385,0.7748838822877016,0.46420438867683844,0.34755022341900144,5.301361398836021,3.505690415063123,2.0629909189265154,0.26462558184517176,2.463718180474325,0.07673020401705824,0.3035218898261067,0.9954597038328851,0.004634207704479772,0.9657114634779314,0.985785763083995,3.596152594518522,0.003285276237875223,1.0412119081593119e-05,0.5162458184754372,0.991402829649483,0.003850075649097562,0.0018114543054252863,0.003352693747729063,2.0659965549717745,0.7950558277298143,0.005135629545256233,0.9954191096884145,0.670516304347826,0.29833224842274647,0.22120330611326766,61.01164591819023,0.07989436909933514,24.0,258.3333333333333,0.913700912261541,-0.1566387747705903,11.411656982014541,11.933054380683448,0.8751358705330468
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/003_000.mp4,1,8.184836524033994,5.835236308618101,0.5600323880549315,34.4166223156553,3.8286397827544696,0.25581797756302077,0.20556811011684015,0.07684189025224772,1.4672554312602804,0.10000000000000002,903.7781018932868,11.213086742162705,0.8337920629391485,0.001201311640779371,0.16728308646684392,6.361903073091542,3.6603985608490794,2.973693716580409,-0.20984580777345133,10.110144604898023,0.020318500612707045,0.4132337009702119,0.9742760148396822,0.019271016421845432,0.8974691158410283,0.9602549765387683,3.893944605405005,0.013275287114083767,6.545647192979231e-05,0.6533797600594563,0.9973998662893511,0.012203379534184933,0.012998939491808414,0.016227107495069504,9.273098552176934,1.654736987266091,0.016397040769431933,0.9659256700757488,2.857706025292642,1.741903294346488,0.4842015866798599,31.528023016028353,0.331165032984658,15.0,186.66666666666666,0.9610195657893615,-0.17968480623519206,11.549425157065837,50.137522158424915,0.8890106129950368
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/008_990.mp4,1,6.990835758050278,7.558751123139437,0.5583468831601947,57.958798515350416,0.4802150936421937,0.23277320835412776,0.0450367138888352,0.06079639711956871,5.71079319810216,0.10000000000000002,980.0502660311829,5.351958237588406,0.8670778227837619,0.216491559750666,0.3308516751448959,5.502447995427508,2.5516590276661195,0.6157220502132863,-0.023785743293664632,1.7160390398791672,0.09466519890168047,0.5516169967350634,0.9924839187252678,0.0057420977257909445,0.963970293952123,0.9896999224516261,4.096008581336492,0.01287790946662426,0.00011528469622135162,0.21608355921726954,0.9923870039957604,0.004742163699120283,0.003590811276808381,0.004384523257613182,2.529066787694652,1.8448984402593673,0.010375060726811554,0.9838458391852064,2.4372909698996654,0.6690276010631154,0.4678213441766478,44.212894285267026,0.5120490393232382,5.0,120.0,0.8410986388368747,-0.046112326452344164,10.406051315595112,36.86090315780828,0.8575840463426279
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/005_010.mp4,1,12.985132514895213,6.088347221445757,0.5601808760554606,37.58860451835754,0.3275975938838732,0.32564526386152026,0.1897235882384069,0.05753767498036157,6.279074027183731,0.10000000000000002,593.9113247732481,5.103684777021408,0.7941040389664826,0.27859322196543623,0.3101490995419375,5.561911596306797,3.3893289068036023,0.34430543962379645,0.19847541706612087,1.9040629290237954,0.05387983397625978,0.2058848125633257,0.9930500608802931,0.004789654157677132,0.9723668860375833,0.9872917076777992,3.527366368531842,0.010548656806349754,7.09502273821272e-05,0.36759178578479074,0.9925641632714893,0.005006402265280485,0.004931273404508829,0.0048646871000528336,5.632689543754041,2.0412938309373985,0.010243068836250504,0.9936923296645074,2.244770981396321,0.561891661953729,0.5931494822221353,51.22884941209898,0.01860425629102446,15.0,160.0,0.9158953019073339,-0.04448906734458766,13.364168821504142,30.064278922586784,0.7977450814701873
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/015_919.mp4,1,4.110254256278919,2.6230467986215764,0.591405461602538,6.94361832382606,0.035484781753395055,0.18321516128862644,0.22156107879899828,0.049281964353114376,6.656810728317422,0.10000000000000002,720.8926426192389,8.111318790912629,0.8527381961536571,0.0758901590736868,0.15188253934422025,6.259821212350135,3.5360680853314044,1.9862541527795412,0.02779347750993353,3.353321166091323,0.032233843829314726,0.13100398046583828,0.9837689917505399,0.01152723053754141,0.927558773268686,0.9694054901467634,3.616993664789473,0.014596107415854931,7.836993609089404e-05,0.529231546963525,0.995115974555649,0.009384182281792164,0.007544117979705334,0.006675822660326958,3.3378124005375507,2.315542951270187,0.009805653555396277,0.9802900581707417,1.965474106396321,1.1150036718587,0.46521141769255714,11.782749100436453,0.2415260406306759,24.0,283.3333333333333,0.8297950604389179,-0.19879645530496737,15.317108091691257,38.43665833709154,0.9013274935459754
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/012_026.mp4,1,7.515957793320152,2.8082698739817094,0.5695883543523945,7.951526344462164,0.46401793981428063,0.2481501155824905,0.09915137793883887,0.07815968547710643,3.3200998841226848,0.10000000000000002,558.3573764826725,5.832322871685028,0.8477054898482427,0.1486889660241647,0.24312855808773662,6.0883822786149615,2.6793199894080546,1.7599212083584572,-0.11620820339689382,1.2251015590481555,0.08390100300015288,0.4615368039040615,0.9939193465218941,0.005189730175321902,0.9629864645864284,0.9935357638463959,3.6292167433971927,0.016383254900574684,0.00017590928473509848,0.17547550145966115,0.9965145105580496,0.006812071893364191,0.005439571104943752,0.0074196369387209415,2.109433185209712,3.162668718276519,0.015572909493290299,0.9906306802843655,1.8605573265050168,0.9185789915468446,0.7217708997349128,67.51364438324298,0.2355608662233061,30.0,166.66666666666666,0.8789528274097611,-0.14294764729228276,13.211487207603478,24.646158904546915,0.829963524504389
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/013_883.mp4,1,4.3935334850127905,3.533644933920788,0.5907783676152849,12.738650606608626,0.08610426200975158,0.19460249161344934,0.10052719277543934,0.05301587784432908,5.739039469802617,0.10000000000000002,662.4166416022903,5.78354252576828,0.8400534465603098,0.07845462235906528,0.1921630909025368,5.8985758532094374,5.016038285881156,2.1991389175314118,0.5469175017222112,6.326436504941117,0.02672955097708989,0.1373828627346131,0.9731439691525602,0.022662794850405975,0.809388199984832,0.980232540543512,3.7601384405853095,0.00875778403133154,6.287467840593308e-05,0.35958058544187005,0.9817729818743675,0.01210758090019226,0.010437908582389355,0.0059468853287398815,3.7903067086329423,2.307236184022152,0.01681648329975003,0.9733480279152016,1.1874542746655519,0.49234182997786674,0.42492018849779223,18.10484742104387,0.05678884262720175,45.0,160.0,0.939063255484845,-0.1785734601843094,11.88400805869255,19.581266257414914,0.8115977689902252
