video_path,label,median_face_energy,median_bg_energy,median_face_bg_ratio,median_face_bg_corr,median_temporal_consistency,gaussian_face_energy,gaussian_bg_energy,gaussian_face_bg_ratio,gaussian_face_bg_corr,gaussian_temporal_consistency,wavelet_face_energy,wavelet_bg_energy,wavelet_face_bg_ratio,wavelet_face_bg_corr,wavelet_temporal_consistency
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/007_132.mp4,1,45.061479724786174,222.4563663422015,0.20256322831178827,0.9552619297575339,0.22021695610545944,24.971211037726306,124.38703307862772,0.2007541334468639,0.981627672003838,0.18585016922454053,2.779700634859216,3.652865280821127,0.7609644542473702,0.9966793381580153,0.0752038422283527
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/000_003.mp4,1,33.62790873266761,23.921974546769206,1.4057329869205653,0.8525992639306962,0.2798773632997762,22.40903732934687,25.260558851895407,0.8871156596626691,0.8962974526969766,0.24873267964534254,0.7390973303940865,0.400069752388501,1.8474211708871247,0.9898305907490214,0.02551297768518602
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/003_000.mp4,1,35.31272331660908,9.187227495319123,3.8436757263930663,0.8462568657656453,0.18257519182392712,19.448689078044712,13.280874938675167,1.4644132384236437,0.8641375194809111,0.1565367717859501,0.1604295742122815,0.08083886667910758,1.9845599128586464,0.9847109966865301,0.016921710221540383
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/008_990.mp4,1,57.06775286683069,120.63049840542733,0.4730789777145042,0.939149504302924,0.5367227656539005,31.009302845478107,74.13873506592678,0.4182604790586667,0.9791966594860462,0.5077348482389723,1.4885393693622948,1.0817064732950408,1.376102857948127,0.9953375035930971,0.19835855537665034
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/009_027.mp4,1,3.451534630505295,138.19707674480782,0.02497545325708181,0.8899525443657943,0.4630087592959669,2.2837039835429884,72.58138173833055,0.03146404668591414,0.920091282794817,0.4981029160427458,0.7714108213491869,1.0555426675340394,0.7308191748907301,0.9926139219129874,0.1977982788595421
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/010_005.mp4,1,41.52502441004953,84.97104006693732,0.4886962002270129,0.9418466478223619,0.17635141024530013,25.053783457063087,57.472188294186004,0.43592882402213273,0.9732142024812697,0.1841081594854967,3.3965949936074424,3.4556648780547614,0.9829063620079473,0.9984264133295685,0.0417905924978858
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/005_010.mp4,1,36.42806830379379,116.0882256285693,0.3137964087791936,0.898343886557805,0.3106288195198137,21.071191379532817,64.10747006446117,0.3286854302368409,0.9526330727516218,0.30399235457853196,1.4491617800979,1.0430892101219504,1.3892980255528427,0.992099128839496,0.048288341582562434
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/013_883.mp4,1,12.931627930208316,151.81914098119924,0.08517784942420221,0.9106521974540748,0.19479839331412863,7.191234973060991,98.43180524103934,0.0730580421181053,0.9755475694507098,0.16577230068599622,1.2611871639777017,1.7872184611278767,0.7056703986717955,0.9981292633760263,0.043594840281510755
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/012_026.mp4,1,8.01879559996915,23.276898061998693,0.34449588508790374,0.8340412206868928,0.3810431919781962,4.4358553746070495,13.909523849492365,0.3189077802090931,0.90529775549582,0.33078631129288205,0.9186032412403399,0.7202431129278809,1.2754071850907391,0.9958694660736859,0.03580422898736317
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/015_919.mp4,1,7.0244348474742475,194.27797817468362,0.03615661905415898,0.8791247191289022,0.16345503512750306,4.356879276590225,86.46993383131269,0.050386060027404596,0.9427674911529458,0.12334333603862567,0.684536430033984,0.6829698682066314,1.0022937495492534,0.9907385206560426,0.002299093594476068
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/016_209.mp4,1,48.737602187979526,211.1119389957792,0.23086142081691524,0.9318999117213475,0.40820974205421656,24.991323663739827,123.16924426717935,0.2029023057860818,0.9789108838997371,0.3697971897886539,2.6987218861556963,2.899302753476948,0.9308175501572894,0.9968235186303961,0.20926241092783676
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/006_002.mp4,1,2.754343343670346,34.15499099010964,0.080642484855813,0.8628681298556616,0.24431045079008099,1.9846501213707883,21.63908001073703,0.09171601197398553,0.8927048038419351,0.24968085063339246,0.03848864134165036,0.02201061399724939,1.748640058221919,0.9842436504798249,0.018376370481492443
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/002_006.mp4,1,10.679147029962126,18.143038141054998,0.5886085311035534,0.8958687180047171,0.07138192824917587,6.211748849773794,18.939985134129703,0.32797010165442375,0.9397448015856525,0.0856994108662065,0.646831573920931,0.4782903147361656,1.3523827558116792,0.9937313909464972,0.01701329934668859
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/018_019.mp4,1,6.047882314395415,10.21353647936877,0.5921438011811159,0.8216886282396008,0.16814560033695367,3.8697969317042826,23.53444448944286,0.16443119927645652,0.8229995822862172,0.09782266383684218,0.005060377947551055,0.0026351794615360035,1.920316252237881,0.9687340329355765,0.009102378337713346
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/004_982.mp4,1,16.177774733504492,29.489940504813262,0.5485862113171779,0.9118010104232805,0.14902981382484623,9.172268594004448,19.92119376986059,0.4604276580995596,0.9359446813950204,0.13366356233915927,0.9262698097423177,0.6515680480588011,1.4216010323126311,0.9897466360481154,0.006689122422738793
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/014_790.mp4,1,75.81583400171286,601.0034492213209,0.12614875022754404,0.8406499763335523,0.34930753257535585,46.800571967160096,353.9553099313582,0.13222169763814542,0.97689239543796,0.2928948843128544,3.986971322733553,5.818508968563623,0.6852221667568883,0.9972855340422195,0.051502484033790985
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/001_870.mp4,1,6.615251249930523,61.67909849299594,0.10725272274661614,0.9683270239505933,0.18126916302053162,4.865124796161373,41.80216010935009,0.11638453092937576,0.9663680917944811,0.18088735282229393,1.622166276630205,2.6809475208970874,0.6050719993531998,0.9965227209933717,-0.00026959864073678835
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/011_805.mp4,1,8.157928469629653,4.29416776331355,1.8997693893856331,0.8962486468183748,0.13476163241530936,5.397336106652877,3.3198464023957057,1.6257788621660294,0.9271640209567572,0.17381237130139052,0.036316801492954555,0.01991888060908425,1.8232350605280414,0.97848926263271,0.0025414720057869945
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/019_018.mp4,1,12.206369235583283,91.52074024038238,0.13337271096718442,0.9112924419686029,0.041975010766707,7.288529568303592,72.97603700234735,0.0998756560056714,0.940843714414258,0.02702085789968746,0.8817171465576662,0.779410276713377,1.1312618949235536,0.9958903539218399,0.011976400645180853
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/021_312.mp4,1,49.91680698158486,95.72360820920726,0.5214680883371002,0.8996611865583346,0.20338643523361402,28.674059022146963,63.424619522776844,0.4520966658987939,0.9681866612521333,0.17260496134939685,2.251667452112322,1.8257289456467036,1.2332977781182868,0.9884974929968872,0.04455876279866946
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/024_073.mp4,1,9.904301822181123,19.57979947450151,0.505842862950632,0.8974205172522428,0.1022551021798375,5.094541237728258,17.304203647980632,0.2944106149792557,0.9205494327165932,0.08088265375660875,0.8215403975457706,0.6466297950638077,1.27049573622679,0.9972339844170226,0.020841915895148996
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/026_012.mp4,1,34.05895558791075,49.2350103341582,0.6917629417918773,0.7671445942217328,0.19012965285368894,21.831804568095336,33.87540145018014,0.644473678052286,0.8590280958197883,0.14787549499038027,1.0953856647662208,0.7596121400696053,1.4420328572761458,0.9972833479250583,0.024741633664243128
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/027_009.mp4,1,8.138003839288652,70.84581840166084,0.11486921914219674,0.9424330107274009,0.15066654922070932,4.653900559749171,72.47167543752006,0.06421682031846268,0.9520823313675134,0.07916488446708889,0.9591453335592752,1.4316730369466415,0.6699471938123974,0.9959821211817986,0.02439933110373305
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/023_923.mp4,1,15.646069923154196,37.63132290196052,0.41577251918345565,0.930417777937644,0.2948156131181825,8.46388536289656,20.488125572676815,0.41311174772298787,0.9702284124239199,0.29805522922629224,1.4718086631495872,1.50124445855199,0.9803924036257261,0.9958849271077552,0.04270041303224839
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/017_803.mp4,1,2.724449823291962,15.936502513008584,0.17095657099592956,0.7524806641934895,0.07338569779960459,1.9902049006043967,15.920454761567626,0.12500929969719213,0.7484152702079229,0.02136547682214868,0.15215700739847515,0.09381676845126763,1.6218530003781988,0.9917127570144789,-0.008781227914324697
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/029_048.mp4,1,10.157522653202896,9.91715238551159,1.0242378314204865,0.9420946167897061,0.2139320095628044,6.1538231835566775,7.586615365528324,0.8111421084451053,0.9632104234202696,0.20401883979875104,0.9118995755997554,0.640552761884713,1.4236135254754854,0.9973016412299387,0.057325507785107456
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/028_068.mp4,1,7.597292452030324,53.97309213626889,0.14076074116430118,0.9198732375056483,0.17550146071378367,5.511768692596948,30.718545086084962,0.179428051593944,0.9445761937901489,0.1403499857588846,0.9306198278576597,0.8459162695532152,1.100132319655209,0.9948379709236229,0.005758026135573519
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/020_344.mp4,1,4.975799480542583,32.787358660094114,0.15175969287817892,0.8998038176610464,0.08584766501813168,3.5778423866275637,25.46449475624317,0.14050317592695918,0.9226008274156771,0.0943902339700496,0.09029517809341414,0.059461135724828286,1.5185579116967816,0.9881219490152097,-0.0011994996669744255
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/033_097.mp4,1,122.85069446177323,223.73390657569598,0.5490928770790006,0.8344942769253737,0.14951996841788895,60.671048674905144,124.5015152699743,0.48731172904477105,0.9017939960390204,0.13071397371349286,3.2748819827646742,2.039661727326995,1.6056005458593632,0.9918947177749884,0.024234315102120787
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/035_036.mp4,1,6.532198067725578,30.590534173761302,0.21353658065011824,0.8292402192696091,0.13769247672226187,3.8716744150131546,23.384586195010826,0.1655652309913095,0.8741342005219183,0.12289194685104372,0.3542128144502696,0.23165653744777726,1.529043032209356,0.9929465454992554,0.009275506951601288
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/037_072.mp4,1,48.08903130364961,26.641252736253023,1.8050589354685551,0.9339805375240573,0.22650253581408175,27.91065034160714,30.7057633167924,0.9089710636290659,0.9436698855561753,0.21408922128952038,1.6796388887575249,1.062471774917697,1.580878596880972,0.9953881715797666,0.08162788532469681
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/022_489.mp4,1,17.493514433922297,27.90741076982466,0.6268411848811657,0.9020949756916635,0.21999036983083864,10.707336534914985,19.574187104363116,0.5470130880954083,0.9493719067939413,0.22095785360145032,0.8917590266024878,0.6448094050931344,1.3829807995335996,0.989064134360564,0.03072104048678363
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/036_035.mp4,1,7.302042843583455,32.89252574404561,0.22199702450351697,0.8650179892652293,0.41811436374586647,4.572588184369092,15.681156887507589,0.29159763002000505,0.9490460214387858,0.3937815482805265,0.8429129819343172,0.7817453947696679,1.078244896067052,0.9939685441991855,0.04666272543827259
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/038_125.mp4,1,11.13663232953706,8.285106123561844,1.3441749765722153,0.7417025189035801,0.18035812976203863,7.215124070997033,5.851762545529032,1.232983056790242,0.8235029474330604,0.097850694413681,0.10042228674580427,0.05285358077839527,1.9000091435025999,0.9840068577196188,0.026091360064349204
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/034_590.mp4,1,9.30606942802611,19.885143811091606,0.46799105485147846,0.8857280224438172,0.02409221091029613,5.658820853866499,19.478763619732675,0.29051232225714335,0.9215743624881991,0.0007146854853033788,0.07090508742628819,0.03768644791678063,1.8814478770421956,0.9621593774041367,-0.0014511765822728248
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/031_163.mp4,1,9.073362345883709,43.82493776928038,0.20703651408819093,0.7863567777454645,0.14118289864947406,5.649879478714998,30.88888682073792,0.18290977954316662,0.8880561471494128,0.07424852428953746,0.13503936797927504,0.07531612187611851,1.792967622541566,0.9840178956261504,0.02251027030640228
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/032_944.mp4,1,3.245404164875069,11.886285541938006,0.2730377083256507,0.8852475527017405,0.23801830566365223,2.175992861607941,8.782840594529338,0.24775502164565355,0.9310859869949617,0.20270500088251825,0.5361816852832759,0.5915153390257958,0.9064544060114276,0.9940604978508634,0.011276595204948683
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/042_084.mp4,1,8.223358087174441,1.976476160610811,4.160615873369852,0.9131914695380624,0.05492530560340654,4.9991977544155946,2.192675004817803,2.2799538205302774,0.92262555891584,0.05295551919925718,0.37836532467764944,0.2141073755411448,1.7671755759060217,0.9871026594528637,0.007946067384879551
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/039_058.mp4,1,10.821521569114708,179.17297218693463,0.06039706456297664,0.9769863108856388,0.20248452191236715,6.3605867525431705,94.84363674322685,0.06706392722754174,0.980064689259763,0.17614085122696604,2.1387854367204717,4.743661944103149,0.45087222949755057,0.997239197529714,0.034690552326425685
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/041_063.mp4,1,38.31201847955552,59.11755665257065,0.6480649852413948,0.7996962796156645,0.26190492419804057,21.745858003391195,40.45252928821984,0.5375648540652264,0.8960313281126875,0.2601484410142721,1.8248109644239108,1.3569672643149933,1.3447715449090722,0.9962066891657865,0.052450236173259
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/047_862.mp4,1,13.814775044407895,182.00381070426303,0.07590376811865464,0.7914673960723108,0.5725342890457238,8.43999399308874,87.52734164623628,0.09642694310540235,0.8785941763506102,0.596296143338856,2.2551788134031434,3.0803296069308366,0.7321225651725457,0.9980891110691763,0.17998893406735897
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/048_029.mp4,1,30.61566295253503,148.81759991212763,0.20572608999616085,0.9135550414257118,0.16856014597221886,19.64903889711783,88.89330002696295,0.22104071837987702,0.9636077799112458,0.1662014116793543,1.6878232472773043,1.5452806496095473,1.0922438249024693,0.9965954545341195,0.03476255141437121
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/049_946.mp4,1,12.33079956186748,16.944609052239635,0.7277122490021491,0.935138661040941,0.15257893754409677,10.434030824670277,26.64290770866889,0.3916250785673563,0.9194728019910005,0.16794833603929613,0.6694544009938171,0.44711737921113004,1.497267679853927,0.9805045448592901,0.01859950830357815
