video_path,label,roi_mouth_dct_midband_std,roi_mouth_hf_residual_energy,roi_mouth_texture_flicker,roi_seam_gradient_disc,roi_seam_texture_mismatch,roi_seam_color_mismatch,roi_mouth_motion_texture_corr,roi_mouth_motion_texture_lag
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/000_003.mp4,1,0.012769880607588591,19.037382144927978,0.06270447874279128,54.34557426452637,28.5516685074196,37.751809163398796,0.19005942707170256,0.06486543934059703
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/007_132.mp4,1,0.017931500808169885,17.360774695078533,0.11582987362054908,54.835890197753905,48.493931605028905,20.448653369438514,0.0553756852291812,0.04831713443324681
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/003_000.mp4,1,0.017499252023081262,42.5597539138794,0.07862229219213857,58.275728174845376,3.743728442495261,45.61900271839145,0.2982641590425089,0.2337101898885798
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/005_010.mp4,1,0.012476028084324362,13.59549695332845,0.056141674011986,56.99645935058594,19.345370322371814,51.27734594618792,0.36400817824508036,-0.0025248788799204693
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/006_002.mp4,1,0.012877829110967076,2.0013779338200886,0.04160640560449247,29.138354835510253,18.203251468172947,40.55202290907475,0.244067219992503,0.002073989569482273
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/004_982.mp4,1,0.014824036449427033,15.63405096054077,0.06575465271313818,47.650570220947266,17.150303675168313,64.23018953987237,0.4459319898455949,0.2632483608648683
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/008_990.mp4,1,0.014474435456782973,29.784574921925863,0.09944976306644282,70.73612818400065,25.04534637890736,15.085670210488736,0.03767209286195728,-0.14659215615482593
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/002_006.mp4,1,0.010929989123161097,6.485623095830282,0.05719565948198091,31.122568537394205,41.154542645698115,49.46068276313759,0.25954319776093143,0.0542598437962814
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/010_005.mp4,1,0.017992257570296568,30.215786107381184,0.14038515974407395,71.80681340535482,18.263681030196864,3.1942473283120822,0.15311332073142425,0.13115328134873927
/home/iiitn/Datasets/FaceForensics++/manipulated_sequences/NeuralTextures/c23/videos/009_027.mp4,1,0.0068545566657563116,3.54090931892395,0.01983831547586734,25.239400113423667,48.52039474311247,75.65805695560339,0.16334412989516034,0.07521870970364752
